x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.037384,-1.429474,0.121429,1.435109,4829.805836,2000-12-31 17:20:29.806 -0800
0.159286,-1.267838,0.226105,1.297655,4829.776289,2000-12-31 17:20:29.776 -0800
-0.031403,-1.275284,0.372589,1.328969,4829.746739,2000-12-31 17:20:29.747 -0800
0.057434,-1.040314,0.191971,1.059436,4829.717195,2000-12-31 17:20:29.717 -0800
0.031052,-1.041000,0.175278,1.056110,4829.687647,2000-12-31 17:20:29.688 -0800
-0.041031,-0.955139,0.205490,0.977855,4829.658100,2000-12-31 17:20:29.658 -0800
-0.069656,-0.958191,0.167587,0.975227,4829.628553,2000-12-31 17:20:29.629 -0800
-0.031509,-0.962936,0.249283,0.995179,4829.599006,2000-12-31 17:20:29.599 -0800
-0.067017,-0.944824,0.175735,0.963362,4829.569460,2000-12-31 17:20:29.569 -0800
-0.084717,-0.936737,0.187607,0.959088,4829.539913,2000-12-31 17:20:29.540 -0800
-0.056534,-0.954422,0.185028,0.973834,4829.510363,2000-12-31 17:20:29.510 -0800
-0.064041,-0.917389,0.227463,0.947335,4829.480817,2000-12-31 17:20:29.481 -0800
-0.021530,-0.929352,0.233978,0.958595,4829.451268,2000-12-31 17:20:29.451 -0800
0.009415,-0.951553,0.239822,0.981355,4829.421722,2000-12-31 17:20:29.422 -0800
0.001923,-0.937317,0.266983,0.974601,4829.392176,2000-12-31 17:20:29.392 -0800
0.044006,-0.933395,0.318863,0.987338,4829.362630,2000-12-31 17:20:29.363 -0800
0.116669,-0.920517,0.270691,0.966559,4829.333084,2000-12-31 17:20:29.333 -0800
0.114563,-0.958298,0.260239,0.999592,4829.303538,2000-12-31 17:20:29.304 -0800
0.172577,-0.934723,0.335098,1.007859,4829.273992,2000-12-31 17:20:29.274 -0800
0.142258,-0.943558,0.417053,1.041380,4829.244446,2000-12-31 17:20:29.244 -0800
0.225769,-0.895203,0.447372,1.025915,4829.214899,2000-12-31 17:20:29.215 -0800
0.165894,-0.943512,0.460983,1.063128,4829.185349,2000-12-31 17:20:29.185 -0800
0.101868,-0.953506,0.477142,1.071082,4829.155803,2000-12-31 17:20:29.156 -0800
0.193558,-0.800446,0.522934,0.975519,4829.126253,2000-12-31 17:20:29.126 -0800
0.307053,-0.985657,0.517883,1.154991,4829.096703,2000-12-31 17:20:29.097 -0800
0.262329,-0.935577,0.523666,1.103788,4829.067154,2000-12-31 17:20:29.067 -0800
0.270355,-0.819061,0.646729,1.078059,4829.037607,2000-12-31 17:20:29.038 -0800
0.541473,-0.793106,0.305374,1.007702,4829.008031,2000-12-31 17:20:29.008 -0800
0.281967,-0.875702,0.406769,1.005893,4828.978508,2000-12-31 17:20:28.979 -0800
-0.268692,-0.996338,0.926315,1.386703,4828.948955,2000-12-31 17:20:28.949 -0800
0.265808,-0.823746,-0.618820,1.064025,4828.919405,2000-12-31 17:20:28.919 -0800
0.924728,-1.383011,1.935562,2.552301,4828.889860,2000-12-31 17:20:28.890 -0800
0.254074,-0.389893,0.497604,0.681308,4828.860308,2000-12-31 17:20:28.860 -0800
0.293335,-0.395248,0.396835,0.632254,4828.830751,2000-12-31 17:20:28.831 -0800
0.331131,-0.513763,0.389160,0.724601,4828.801202,2000-12-31 17:20:28.801 -0800
0.403549,-0.558380,0.394684,0.793987,4828.771648,2000-12-31 17:20:28.772 -0800
0.286209,-0.658600,0.475967,0.861519,4828.742095,2000-12-31 17:20:28.742 -0800
0.311844,-0.688400,0.465744,0.887727,4828.712545,2000-12-31 17:20:28.713 -0800
0.409607,-0.717529,0.411728,0.923118,4828.682997,2000-12-31 17:20:28.683 -0800
0.413818,-0.698318,0.379959,0.896250,4828.653446,2000-12-31 17:20:28.653 -0800
0.233673,-0.585846,0.382690,0.737747,4828.623901,2000-12-31 17:20:28.624 -0800
0.248978,-0.542984,0.377518,0.706641,4828.594349,2000-12-31 17:20:28.594 -0800
0.332520,-0.555283,0.315842,0.720183,4828.564799,2000-12-31 17:20:28.565 -0800
0.377640,-0.519333,0.294922,0.706610,4828.535250,2000-12-31 17:20:28.535 -0800
0.246857,-0.501251,0.395020,0.684274,4828.505699,2000-12-31 17:20:28.506 -0800
0.127945,-0.525513,0.441727,0.698324,4828.476142,2000-12-31 17:20:28.476 -0800
