timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478365208.75,0.043465,0.265518,1.309589,-0.306690,0.625502,0.376998,0.041928,-0.262410,-0.964045,-0.033719,0.041203,0.071376,10.831874,-23.422220,-30.832634,,,,,,
,,,,,,,,,,,,,,,,37.354362,-122.024525,45.732452,0.000000,-1.000000,1478365303.38
1478365208.77,0.066704,0.262332,1.315616,-0.148370,1.482432,0.243003,0.064375,-0.259334,-0.963640,0.050509,0.077739,0.026689,10.884256,-23.284904,-30.918077,,,,,,
1478365208.79,0.098836,0.260004,1.320875,-0.091835,1.507920,0.224694,0.095359,-0.257084,-0.961673,0.078912,0.014759,-0.093961,11.982151,-23.220543,-30.558397,,,,,,
1478365208.81,0.126632,0.259450,1.327514,-0.069559,1.301903,0.332138,0.122067,-0.256549,-0.958792,0.052203,0.014224,-0.096841,12.633436,-23.220274,-30.295153,,,,,,
1478365208.83,0.147731,0.256984,1.334716,-0.232317,0.953143,0.282572,0.142361,-0.254165,-0.956626,0.052341,0.081679,-0.058205,13.589500,-23.260086,-29.847530,,,,,,
1478365208.85,0.162078,0.248792,1.340856,-0.551731,0.587486,0.165726,0.156401,-0.246234,-0.956508,0.013063,0.090457,-0.015751,13.589500,-23.260086,-29.847530,,,,,,
1478365208.88,0.168867,0.231438,1.346550,-1.023013,0.257892,0.101529,0.163585,-0.229377,-0.959493,0.029927,0.098762,-0.003306,14.135000,-22.944550,-29.838408,,,,,,
1478365208.90,0.168609,0.205694,1.352612,-1.303523,-0.082292,0.057746,0.164274,-0.204247,-0.965037,0.024126,0.094979,-0.132558,14.257801,-22.536079,-30.090223,,,,,,
1478365208.92,0.161454,0.178541,1.358214,-1.262511,-0.381113,0.039781,0.158198,-0.177594,-0.971305,-0.004710,0.057141,-0.242196,14.175795,-21.330624,-30.994076,,,,,,
1478365208.94,0.152613,0.152978,1.362673,-1.162415,-0.352266,-0.013002,0.150246,-0.152382,-0.976835,-0.017510,0.079918,-0.240771,13.975896,-20.704660,-31.505119,,,,,,
1478365208.96,0.146756,0.131788,1.364792,-0.890303,-0.197570,-0.060796,0.144962,-0.131407,-0.980672,-0.056553,0.040480,-0.318980,13.653868,-19.554188,-32.369537,,,,,,
1478365208.98,0.142792,0.115718,1.365449,-0.664210,-0.186088,-0.102016,0.141355,-0.115460,-0.983203,-0.062299,0.019055,-0.321241,13.653868,-19.554188,-32.369537,,,,,,
1478365209.00,0.137639,0.103244,1.364749,-0.548891,-0.316013,-0.103919,0.136475,-0.103060,-0.985268,-0.057419,0.006655,-0.319175,13.508507,-18.733746,-32.911221,,,,,,
1478365209.03,0.126539,0.089732,1.365128,-0.709260,-0.653849,-0.051861,0.125694,-0.089611,-0.988014,-0.002601,0.020016,-0.270562,13.403962,-18.413158,-33.134132,,,,,,
1478365209.05,0.108829,0.071798,1.367127,-0.903695,-0.892347,0.027311,0.108335,-0.071737,-0.991523,0.017901,0.022054,-0.283029,12.790348,-17.656404,-33.782242,,,,,,
1478365209.07,0.090590,0.054900,1.369439,-0.672810,-0.769507,0.010437,0.090330,-0.054872,-0.994399,-0.027906,0.030840,-0.369966,12.790348,-17.656404,-33.782242,,,,,,
1478365209.09,0.079393,0.047511,1.367272,-0.121502,-0.360833,-0.219819,0.079220,-0.047494,-0.995725,-0.076733,0.057595,-0.390109,11.540075,-16.512053,-34.795979,,,,,,
1478365209.11,0.076656,0.050408,1.360560,0.293171,-0.073693,-0.315954,0.076484,-0.050387,-0.995797,-0.021674,0.032809,-0.360343,11.540075,-16.512053,-34.795979,,,,,,
1478365209.13,0.074164,0.057363,1.354025,0.337854,-0.208019,-0.248526,0.073974,-0.057332,-0.995611,0.042069,0.014378,-0.321299,11.505609,-16.564104,-34.782654,,,,,,
1478365209.15,0.066550,0.063357,1.349064,0.283538,-0.458993,-0.192959,0.066368,-0.063314,-0.995784,0.040993,0.019155,-0.315373,11.492610,-16.709814,-34.717190,,,,,,
1478365209.18,0.055906,0.071022,1.345039,0.449556,-0.520165,-0.147317,0.055736,-0.070962,-0.995921,0.050694,0.007180,-0.322622,11.138792,-16.975004,-34.703861,,,,,,
1478365209.20,0.045022,0.083381,1.342132,0.630926,-0.532019,-0.069603,0.044850,-0.083285,-0.995516,0.061580,0.019503,-0.323026,11.138792,-16.975004,-34.703861,,,,,,
1478365209.22,0.032964,0.097112,1.340670,0.630914,-0.569246,-0.032808,0.032803,-0.096959,-0.994748,0.029834,0.059026,-0.137577,10.327161,-17.872162,-34.503868,,,,,,
1478365209.24,0.022363,0.109177,1.339388,0.513232,-0.444218,-0.046859,0.022228,-0.108961,-0.993798,0.003499,0.068449,-0.045784,10.327161,-17.872162,-34.503868,,,,,,
1478365209.26,0.016448,0.117537,1.338240,0.297932,-0.156089,-0.017055,0.016334,-0.117267,-0.992966,0.035928,0.070544,0.040253,9.806246,-18.477810,-34.336414,,,,,,
1478365209.28,0.017263,0.120093,1.338970,0.042615,0.142259,0.052173,0.017138,-0.119804,-0.992650,0.037626,0.084297,0.035542,9.683625,-18.671703,-34.266254,,,,,,
1478365209.30,0.024657,0.122889,1.340616,0.255981,0.449660,0.099346,0.024469,-0.122580,-0.992157,0.016532,0.069495,-0.087479,9.789344,-18.793711,-34.169380,,,,,,
1478365209.33,0.033785,0.134684,1.342586,0.702260,0.393230,0.111174,0.033472,-0.134277,-0.990378,0.001791,0.070419,-0.175286,9.789344,-18.793711,-34.169380,,,,,,
1478365209.35,0.039036,0.151783,1.344299,0.897591,0.173364,0.104004,0.038578,-0.151201,-0.987750,-0.012073,0.067232,-0.002240,10.321060,-19.727327,-33.479691,,,,,,
1478365209.37,0.039873,0.170884,1.345382,0.855034,-0.054006,0.066787,0.039282,-0.170054,-0.984652,-0.018133,0.051280,0.025804,10.321060,-19.727327,-33.479691,,,,,,
1478365209.39,0.035176,0.187513,1.345136,0.738265,-0.296669,-0.006406,0.034552,-0.186416,-0.981863,-0.013403,0.067642,0.023016,10.309077,-20.691263,-32.896442,,,,,,
1478365209.41,0.028268,0.199707,1.342044,0.424884,-0.378536,-0.246110,0.027702,-0.198382,-0.979733,-0.066170,0.082537,0.179715,10.023572,-21.407013,-32.524593,,,,,,
1478365209.43,0.017470,0.203414,1.336145,0.058488,-0.635039,-0.223561,0.017109,-0.202014,-0.979233,-0.015735,0.056278,0.190567,9.877912,-21.528753,-32.488781,,,,,,
1478365209.45,0.004317,0.201536,1.331564,-0.134639,-0.638102,-0.218300,0.004229,-0.200174,-0.979751,-0.043032,0.039103,0.192565,9.877912,-21.528753,-32.488781,,,,,,
1478365209.48,-0.005176,0.199673,1.327321,-0.020215,-0.371855,-0.159899,-0.005074,-0.198349,-0.980118,-0.050774,-0.008652,0.217301,9.153785,-21.345705,-32.819969,,,,,,
1478365209.50,-0.007679,0.202228,1.326032,0.186157,-0.015076,-0.002855,-0.007522,-0.200852,-0.979593,-0.054642,-0.024581,0.249765,9.153785,-21.345705,-32.819969,,,,,,
1478365209.52,-0.007112,0.205732,1.327374,0.087307,0.047664,0.071785,-0.006962,-0.204284,-0.978887,-0.043895,-0.019410,0.270269,9.043160,-21.443750,-32.786709,,,,,,
1478365209.54,-0.005843,0.202392,1.326650,-0.275460,0.041693,-0.104383,-0.005724,-0.201013,-0.979572,-0.066191,0.014093,0.128070,9.075517,-21.470709,-32.760109,,,,,,
1478365209.56,-0.006179,0.196578,1.322785,-0.207281,-0.091290,-0.199172,-0.006060,-0.195315,-0.980722,-0.044264,-0.020613,0.060510,9.123727,-21.294233,-32.861748,,,,,,
1478365209.58,-0.007599,0.197109,1.318668,0.183673,-0.121205,-0.170344,-0.007452,-0.195835,-0.980608,-0.042872,-0.020092,0.060397,9.123727,-21.294233,-32.861748,,,,,,
1478365209.60,-0.010282,0.205079,1.316039,0.439218,-0.152353,-0.098189,-0.010067,-0.203644,-0.978993,0.030407,-0.059219,0.130635,9.117334,-21.335583,-32.836693,,,,,,
1478365209.63,-0.013160,0.214389,1.314260,0.412137,-0.158325,-0.075559,-0.012858,-0.212750,-0.977022,0.004222,-0.074801,0.167192,9.117334,-21.335583,-32.836693,,,,,,
1478365209.65,-0.017760,0.222270,1.311470,0.337812,-0.312193,-0.172425,-0.017323,-0.220445,-0.975246,-0.020794,-0.071303,0.184627,9.014994,-21.759129,-32.586063,,,,,,
1478365209.67,-0.025663,0.229163,1.306645,0.302362,-0.457826,-0.243921,-0.024989,-0.227162,-0.973536,-0.012608,-0.109325,0.251353,8.793850,-22.061146,-32.443111,,,,,,
1478365209.69,-0.032688,0.234368,1.301718,0.169415,-0.291876,-0.211915,-0.031788,-0.232228,-0.972142,0.024968,-0.125911,0.373158,8.650343,-22.175110,-32.403973,,,,,,
1478365209.71,-0.033106,0.233619,1.298597,-0.187096,0.105211,-0.098775,-0.032201,-0.231500,-0.972302,0.057713,-0.118644,0.473462,8.650343,-22.175110,-32.403973,,,,,,
,,,,,,,,,,,,,,,,37.354362,-122.024525,45.019135,0.000000,-1.000000,1478365305.00
1478365209.73,-0.024485,0.224494,1.297885,-0.550630,0.556827,0.028766,-0.023868,-0.222613,-0.974615,0.121784,-0.089353,0.266531,8.808936,-21.963856,-32.504971,,,,,,
1478365209.75,-0.011064,0.211958,1.300136,-0.550521,0.653156,0.157058,-0.010816,-0.210374,-0.977561,0.113645,-0.113951,0.080787,8.808936,-21.963856,-32.504971,,,,,,
1478365209.78,0.000337,0.203224,1.305185,-0.318573,0.532988,0.271686,0.000330,-0.201828,-0.979421,0.102499,-0.122497,0.082647,9.392926,-21.406046,-32.712925,,,,,,
1478365209.80,0.009428,0.199048,1.312054,-0.172578,0.460846,0.327895,0.009242,-0.197736,-0.980212,0.050908,-0.080157,0.159380,9.760980,-21.186428,-32.748127,,,,,,
1478365209.82,0.016266,0.191860,1.319883,-0.480003,0.328788,0.376035,0.015967,-0.190686,-0.981521,0.093088,-0.030094,0.211425,9.876874,-21.121080,-32.755589,,,,,,
1478365209.84,0.020075,0.177618,1.330018,-0.728494,0.239345,0.496445,0.019758,-0.176686,-0.984069,0.094851,-0.029934,0.116042,9.876874,-21.121080,-32.755589,,,,,,
1478365209.86,0.024557,0.165858,1.341702,-0.456406,0.317107,0.523470,0.024218,-0.165099,-0.985980,0.041776,0.007506,0.009265,9.903328,-20.630527,-33.058838,,,,,,
1478365209.88,0.029128,0.158543,1.351264,-0.315214,0.215716,0.374032,0.028759,-0.157880,-0.987039,-0.010540,0.062162,-0.008734,9.900689,-20.257019,-33.289803,,,,,,
1478365209.90,0.027005,0.152550,1.360268,-0.274242,-0.212166,0.486071,0.026688,-0.151959,-0.988026,0.044922,-0.003467,-0.029750,9.889359,-20.149069,-33.358612,,,,,,
1478365209.92,0.013893,0.153203,1.377611,0.255492,-0.682512,0.839757,0.013730,-0.152605,-0.988192,-0.157651,0.043321,0.025606,9.221089,-20.143982,-33.552540,,,,,,
1478365209.95,0.002765,0.159998,1.388667,0.234417,-0.246648,0.367146,0.002730,-0.159316,-0.987224,-0.015090,0.089797,0.234828,8.667704,-20.414833,-33.536354,,,,,,
1478365209.97,0.000107,0.158177,1.396557,-0.282381,-0.001346,0.383844,0.000106,-0.157518,-0.987516,-0.012465,0.087999,0.235121,8.667704,-20.414833,-33.536354,,,,,,
1478365209.99,0.001340,0.149977,1.406866,-0.335189,0.190796,0.543726,0.001325,-0.149415,-0.988774,0.039980,-0.005904,0.003865,8.261352,-20.555229,-33.553150,,,,,,
1478365210.01,0.003587,0.148696,1.419936,0.072277,0.184182,0.604710,0.003548,-0.148148,-0.988959,-0.042305,0.025498,0.028250,8.090837,-20.356724,-33.715328,,,,,,
1478365210.03,0.005357,0.146009,1.430608,-0.369433,0.130768,0.391301,0.005299,-0.145491,-0.989345,-0.101399,0.145811,0.242519,7.993574,-20.459183,-33.676491,,,,,,
1478365210.05,0.008455,0.127330,1.435002,-1.132557,0.236696,0.114939,0.008386,-0.126986,-0.991869,-0.070200,0.165927,0.233141,7.932085,-20.015680,-33.956383,,,,,,
1478365210.07,0.016261,0.103472,1.436873,-0.954596,0.476528,0.068419,0.016173,-0.103287,-0.994520,-0.051330,0.108322,-0.029162,8.059711,-19.381382,-34.292629,,,,,,
1478365210.10,0.028308,0.092270,1.439189,-0.310351,0.596403,0.116331,0.028184,-0.092139,-0.995347,-0.042100,0.051901,-0.166426,8.059711,-19.381382,-34.292629,,,,,,
