x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.005356,-0.960632,0.242706,0.990833,5271.212550,2000-12-31 17:27:51.213 -0800
-0.046341,-0.925171,0.230072,0.954475,5271.182996,2000-12-31 17:27:51.183 -0800
-0.054504,-0.987381,0.188644,1.006717,5271.153457,2000-12-31 17:27:51.153 -0800
0.040939,-0.962646,0.173553,0.979023,5271.123906,2000-12-31 17:27:51.124 -0800
0.143158,-0.911057,0.286346,0.965667,5271.094364,2000-12-31 17:27:51.094 -0800
0.393875,-1.050919,0.190079,1.138287,5271.064819,2000-12-31 17:27:51.065 -0800
0.396912,-1.073807,0.111465,1.150228,5271.035271,2000-12-31 17:27:51.035 -0800
0.027634,-0.878601,0.401566,0.966415,5271.005726,2000-12-31 17:27:51.006 -0800
-0.542755,-0.987167,0.503571,1.233963,5270.976179,2000-12-31 17:27:50.976 -0800
-0.249268,-0.955185,0.470810,1.093698,5270.946632,2000-12-31 17:27:50.947 -0800
0.314392,-1.149704,0.532684,1.305532,5270.917086,2000-12-31 17:27:50.917 -0800
0.477005,-1.047821,0.250702,1.178267,5270.887539,2000-12-31 17:27:50.888 -0800
0.165817,-0.146439,0.178268,0.284111,5270.857988,2000-12-31 17:27:50.858 -0800
-0.392090,-2.361588,-0.189926,2.401437,5270.828436,2000-12-31 17:27:50.828 -0800
-0.438766,-1.239685,-0.293945,1.347494,5270.798887,2000-12-31 17:27:50.799 -0800
-0.098389,-0.686096,0.453522,0.828306,5270.769341,2000-12-31 17:27:50.769 -0800
0.273880,-0.767578,0.384430,0.901095,5270.739797,2000-12-31 17:27:50.740 -0800
0.264572,-0.751968,0.289566,0.848118,5270.710251,2000-12-31 17:27:50.710 -0800
0.140213,-0.743896,0.171326,0.776141,5270.680701,2000-12-31 17:27:50.681 -0800
0.125397,-0.778549,0.039703,0.789582,5270.651152,2000-12-31 17:27:50.651 -0800
0.165497,-0.938736,-0.108292,0.959344,5270.621601,2000-12-31 17:27:50.622 -0800
0.076218,-0.912216,-0.195938,0.936130,5270.592057,2000-12-31 17:27:50.592 -0800
0.028839,-0.883759,-0.281662,0.928006,5270.562510,2000-12-31 17:27:50.563 -0800
-0.063141,-0.904739,-0.327255,0.964176,5270.532963,2000-12-31 17:27:50.533 -0800
-0.111572,-0.968613,-0.237091,1.003430,5270.503415,2000-12-31 17:27:50.503 -0800
-0.139160,-1.086639,-0.198822,1.113410,5270.473868,2000-12-31 17:27:50.474 -0800
-0.104935,-1.167542,-0.287201,1.206917,5270.444318,2000-12-31 17:27:50.444 -0800
-0.152435,-0.992783,-0.377319,1.072951,5270.414771,2000-12-31 17:27:50.415 -0800
-0.389511,-1.085907,-0.193420,1.169754,5270.385223,2000-12-31 17:27:50.385 -0800
-0.305725,-1.112518,-0.126480,1.160673,5270.355676,2000-12-31 17:27:50.356 -0800
-0.139984,-1.016708,-0.241165,1.054254,5270.326130,2000-12-31 17:27:50.326 -0800
-0.304886,-0.877411,-0.138260,0.939107,5270.296583,2000-12-31 17:27:50.297 -0800
-0.408890,-0.888504,-0.337875,1.034790,5270.267035,2000-12-31 17:27:50.267 -0800
-0.128387,-0.900375,-0.443436,1.011827,5270.237490,2000-12-31 17:27:50.237 -0800
