x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.604584,-0.365707,0.471313,0.849353,4309.552358,2000-12-31 17:11:49.552 -0800
1.262878,-0.393814,0.519867,1.421342,4309.522812,2000-12-31 17:11:49.523 -0800
0.576553,-0.741379,1.051758,1.410053,4309.493266,2000-12-31 17:11:49.493 -0800
-0.298096,-0.787903,1.346405,1.588225,4309.463721,2000-12-31 17:11:49.464 -0800
-0.281036,-0.979263,0.799988,1.295345,4309.434174,2000-12-31 17:11:49.434 -0800
-0.581299,-3.296814,1.048325,3.507973,4309.404628,2000-12-31 17:11:49.405 -0800
0.372833,-1.307678,-0.345123,1.402903,4309.375082,2000-12-31 17:11:49.375 -0800
0.365219,-1.446335,-0.708679,1.651513,4309.345534,2000-12-31 17:11:49.346 -0800
-0.119171,-0.852448,-0.500656,0.995754,4309.315987,2000-12-31 17:11:49.316 -0800
-1.073746,0.469315,0.186005,1.186501,4309.286439,2000-12-31 17:11:49.286 -0800
-1.373138,-1.067383,-0.913940,1.964714,4309.256893,2000-12-31 17:11:49.257 -0800
-0.307663,-2.012314,-0.920837,2.234280,4309.227344,2000-12-31 17:11:49.227 -0800
-0.147797,-2.762253,-0.158096,2.770718,4309.197797,2000-12-31 17:11:49.198 -0800
-0.108887,-2.024704,0.877533,2.209377,4309.168253,2000-12-31 17:11:49.168 -0800
1.073700,-1.862488,1.638474,2.703015,4309.138705,2000-12-31 17:11:49.139 -0800
0.538818,-1.237411,1.501572,2.018968,4309.109158,2000-12-31 17:11:49.109 -0800
4.784698,1.859451,0.097900,5.134246,4309.079611,2000-12-31 17:11:49.080 -0800
-5.210403,-7.863220,-1.031998,9.489128,4309.050061,2000-12-31 17:11:49.050 -0800
0.925674,-0.126755,0.447540,1.035969,4309.020491,2000-12-31 17:11:49.020 -0800
1.309845,0.243774,1.194763,1.789575,4308.990960,2000-12-31 17:11:48.991 -0800
1.915237,0.179535,1.304398,2.324182,4308.961413,2000-12-31 17:11:48.961 -0800
1.588684,-1.195053,1.310165,2.380883,4308.931865,2000-12-31 17:11:48.932 -0800
0.528885,-0.904404,0.951263,1.415121,4308.902315,2000-12-31 17:11:48.902 -0800
0.495651,-0.700272,0.829880,1.193629,4308.872765,2000-12-31 17:11:48.873 -0800
0.564072,-0.312607,0.774704,1.008001,4308.843198,2000-12-31 17:11:48.843 -0800
0.930832,-0.302399,0.698639,1.202493,4308.813668,2000-12-31 17:11:48.814 -0800
0.705002,-0.877029,0.990326,1.498984,4308.784121,2000-12-31 17:11:48.784 -0800
-0.126114,-0.824738,1.495392,1.712394,4308.754574,2000-12-31 17:11:48.755 -0800
0.128296,-0.709091,0.823318,1.094131,4308.725027,2000-12-31 17:11:48.725 -0800
-0.470154,-2.556122,1.678497,3.093890,4308.695480,2000-12-31 17:11:48.695 -0800
0.079025,-0.886230,-0.147598,0.901906,4308.665933,2000-12-31 17:11:48.666 -0800
0.304214,-1.331467,-0.609589,1.495643,4308.636385,2000-12-31 17:11:48.636 -0800
0.203827,-0.911209,-0.721573,1.180049,4308.606840,2000-12-31 17:11:48.607 -0800
-0.642166,-0.439438,-0.708298,1.052221,4308.577289,2000-12-31 17:11:48.577 -0800
-1.182541,-0.086411,-0.207733,1.203754,4308.547740,2000-12-31 17:11:48.548 -0800
-1.025818,-1.041504,-0.375549,1.509328,4308.518192,2000-12-31 17:11:48.518 -0800
-0.224930,-2.014328,-0.799667,2.178894,4308.488643,2000-12-31 17:11:48.489 -0800
0.207901,-2.845062,-0.514771,2.898722,4308.459097,2000-12-31 17:11:48.459 -0800
0.419846,-2.036133,0.961380,2.290493,4308.429554,2000-12-31 17:11:48.430 -0800
0.491714,-2.213531,1.904404,2.961124,4308.400006,2000-12-31 17:11:48.400 -0800
0.393646,-0.912872,1.281265,1.621707,4308.370461,2000-12-31 17:11:48.370 -0800
4.526489,1.783722,0.644073,4.907708,4308.340914,2000-12-31 17:11:48.341 -0800
-5.814941,-7.529205,-0.620209,9.533474,4308.311365,2000-12-31 17:11:48.311 -0800
0.995590,-0.064560,-0.006073,0.997700,4308.281819,2000-12-31 17:11:48.282 -0800
0.988892,0.124847,0.922897,1.358394,4308.252266,2000-12-31 17:11:48.252 -0800
1.704041,0.267075,1.336121,2.181811,4308.222716,2000-12-31 17:11:48.223 -0800
1.509064,-1.025040,1.211395,2.189853,4308.193159,2000-12-31 17:11:48.193 -0800
0.877762,-0.624985,1.286194,1.677905,4308.163614,2000-12-31 17:11:48.164 -0800
0.464981,-0.627609,0.690109,1.042282,4308.134064,2000-12-31 17:11:48.134 -0800
0.477661,-0.580536,0.846695,1.132287,4308.104516,2000-12-31 17:11:48.105 -0800
0.695053,-0.471069,0.816238,1.171004,4308.074969,2000-12-31 17:11:48.075 -0800
1.004578,-0.686737,0.899445,1.513203,4308.045421,2000-12-31 17:11:48.045 -0800
0.832214,-1.294907,1.463211,2.123759,4308.015873,2000-12-31 17:11:48.016 -0800
-0.341263,-1.160538,1.167389,1.681102,4307.986323,2000-12-31 17:11:47.986 -0800
-0.084412,-2.951965,1.689850,3.402472,4307.956776,2000-12-31 17:11:47.957 -0800
-0.217819,-0.970245,0.656845,1.191749,4307.927225,2000-12-31 17:11:47.927 -0800
-0.144211,-0.767822,-0.613037,0.993057,4307.897675,2000-12-31 17:11:47.898 -0800
0.835007,-1.260574,-0.888535,1.753789,4307.868125,2000-12-31 17:11:47.868 -0800
0.133240,-0.475082,-0.712418,0.866600,4307.838573,2000-12-31 17:11:47.839 -0800
-1.556870,-0.057236,-0.406616,1.610110,4307.808993,2000-12-31 17:11:47.809 -0800
-1.084229,-0.387756,-0.327896,1.197256,4307.779474,2000-12-31 17:11:47.779 -0800
-0.660309,-1.500839,-0.669830,1.771214,4307.749918,2000-12-31 17:11:47.750 -0800
-0.238419,-2.087738,-0.792099,2.245643,4307.720370,2000-12-31 17:11:47.720 -0800
0.142990,-2.913376,0.002228,2.916884,4307.690821,2000-12-31 17:11:47.691 -0800
0.146545,-1.523849,1.199936,1.945106,4307.661278,2000-12-31 17:11:47.661 -0800
0.755768,-2.491638,1.901184,3.223964,4307.631708,2000-12-31 17:11:47.632 -0800
0.007034,-0.805786,1.409775,1.623824,4307.602176,2000-12-31 17:11:47.602 -0800
5.834290,2.725601,1.846893,6.699168,4307.572628,2000-12-31 17:11:47.573 -0800
-2.941833,-1.036774,2.221527,3.829421,4307.543074,2000-12-31 17:11:47.543 -0800
0.871948,0.058762,0.706116,1.123542,4307.513528,2000-12-31 17:11:47.514 -0800
0.872879,0.698410,1.249893,1.676880,4307.483980,2000-12-31 17:11:47.484 -0800
2.180511,-0.825043,1.081055,2.569826,4307.454424,2000-12-31 17:11:47.454 -0800
0.465912,-1.037949,1.275024,1.708830,4307.424880,2000-12-31 17:11:47.425 -0800
0.499390,-0.575348,0.721893,1.049545,4307.395332,2000-12-31 17:11:47.395 -0800
0.519669,-0.432114,0.561523,0.878684,4307.365782,2000-12-31 17:11:47.366 -0800
0.608963,-0.256210,0.722321,0.978891,4307.336235,2000-12-31 17:11:47.336 -0800
0.874283,-0.257828,0.880722,1.267484,4307.306689,2000-12-31 17:11:47.307 -0800
0.531296,-0.761856,1.185013,1.505641,4307.277141,2000-12-31 17:11:47.277 -0800
0.347549,-1.437973,1.490707,2.100182,4307.247592,2000-12-31 17:11:47.248 -0800
-0.277054,-1.055786,1.219254,1.636466,4307.218041,2000-12-31 17:11:47.218 -0800
-0.458939,-4.594925,1.452133,4.840728,4307.188489,2000-12-31 17:11:47.188 -0800
0.158890,-1.016525,0.096298,1.033365,4307.158941,2000-12-31 17:11:47.159 -0800
0.147980,-0.978821,-0.553955,1.134396,4307.129393,2000-12-31 17:11:47.129 -0800
0.817642,-0.460220,-0.658478,1.146270,4307.099841,2000-12-31 17:11:47.100 -0800
0.065399,-0.199905,-1.032196,1.053408,4307.070290,2000-12-31 17:11:47.070 -0800
-1.445038,-0.157761,-0.233017,1.472182,4307.040737,2000-12-31 17:11:47.041 -0800
-0.877365,-0.151947,0.259888,0.927577,4307.011191,2000-12-31 17:11:47.011 -0800
-0.233246,-1.218887,-0.377258,1.297079,4306.981639,2000-12-31 17:11:46.982 -0800
-0.352127,-2.016769,-0.633392,2.143021,4306.952090,2000-12-31 17:11:46.952 -0800
-0.172348,-2.492218,0.347229,2.522186,4306.922542,2000-12-31 17:11:46.923 -0800
0.233932,-1.853195,1.284973,2.267204,4306.893038,2000-12-31 17:11:46.893 -0800
0.612457,-1.332764,1.228027,1.912960,4306.863490,2000-12-31 17:11:46.863 -0800
0.164261,-1.073929,1.136230,1.572045,4306.833943,2000-12-31 17:11:46.834 -0800
1.747971,-0.840683,0.784485,2.092263,4306.804391,2000-12-31 17:11:46.804 -0800
0.426804,-0.571747,1.007233,1.234331,4306.774841,2000-12-31 17:11:46.775 -0800
-1.526764,-1.552887,1.466354,2.625388,4306.745289,2000-12-31 17:11:46.745 -0800
0.767487,-1.860703,-0.708221,2.133735,4306.715735,2000-12-31 17:11:46.716 -0800
0.895050,0.220306,1.419235,1.692300,4306.686190,2000-12-31 17:11:46.686 -0800
0.890182,0.130066,1.260284,1.548438,4306.656638,2000-12-31 17:11:46.657 -0800
0.652908,-0.342285,1.126862,1.346575,4306.627089,2000-12-31 17:11:46.627 -0800
