x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.148575,-0.807053,0.428680,0.925838,2562.973311,2000-12-31 16:42:42.973 -0800
0.170197,-0.807953,0.285950,0.873797,2562.943776,2000-12-31 16:42:42.944 -0800
0.149918,-0.872559,0.366516,0.958211,2562.914238,2000-12-31 16:42:42.914 -0800
0.188370,-0.800690,0.392548,0.911417,2562.884701,2000-12-31 16:42:42.885 -0800
0.346939,-0.988480,0.395538,1.119781,2562.855163,2000-12-31 16:42:42.855 -0800
0.335297,-1.241531,0.388306,1.343356,2562.825623,2000-12-31 16:42:42.826 -0800
0.185532,-1.108109,0.484131,1.223401,2562.796078,2000-12-31 16:42:42.796 -0800
0.073105,-1.078506,0.582840,1.228097,2562.766547,2000-12-31 16:42:42.767 -0800
0.299515,-0.932358,0.462769,1.083123,2562.737008,2000-12-31 16:42:42.737 -0800
0.232925,-0.719971,0.342270,0.830518,2562.707471,2000-12-31 16:42:42.707 -0800
0.284515,-0.607285,0.403976,0.782905,2562.677931,2000-12-31 16:42:42.678 -0800
0.225540,-0.577087,0.416489,0.746566,2562.648393,2000-12-31 16:42:42.648 -0800
0.188736,-0.557266,0.452667,0.742344,2562.618852,2000-12-31 16:42:42.619 -0800
0.246872,-0.622833,0.441086,0.802137,2562.589318,2000-12-31 16:42:42.589 -0800
0.270294,-0.662552,0.445145,0.842726,2562.559776,2000-12-31 16:42:42.560 -0800
0.171097,-0.873535,0.499390,1.020651,2562.530237,2000-12-31 16:42:42.530 -0800
0.402954,-0.958725,0.697388,1.252148,2562.500698,2000-12-31 16:42:42.501 -0800
0.109131,-1.042725,0.637833,1.227198,2562.471157,2000-12-31 16:42:42.471 -0800
-0.039520,-1.181427,0.211105,1.200790,2562.441610,2000-12-31 16:42:42.442 -0800
-0.109238,-1.118851,-0.095215,1.128196,2562.412073,2000-12-31 16:42:42.412 -0800
-0.056900,-1.272873,-0.060272,1.275569,2562.382530,2000-12-31 16:42:42.383 -0800
-0.017059,-1.200317,0.064835,1.202188,2562.352989,2000-12-31 16:42:42.353 -0800
-0.012238,-1.138596,0.199371,1.155984,2562.323450,2000-12-31 16:42:42.323 -0800
0.047607,-1.016998,0.264465,1.051900,2562.293911,2000-12-31 16:42:42.294 -0800
0.017609,-0.978394,0.280197,1.017877,2562.264367,2000-12-31 16:42:42.264 -0800
0.007874,-0.937653,0.255478,0.971866,2562.234831,2000-12-31 16:42:42.235 -0800
-0.026611,-0.930710,0.301086,0.978561,2562.205291,2000-12-31 16:42:42.205 -0800
-0.001724,-0.944885,0.282776,0.986293,2562.175750,2000-12-31 16:42:42.176 -0800
-0.011520,-0.956329,0.235291,0.984916,2562.146211,2000-12-31 16:42:42.146 -0800
0.001358,-0.932953,0.240845,0.963540,2562.116673,2000-12-31 16:42:42.117 -0800
0.002197,-0.978455,0.260437,1.012524,2562.087134,2000-12-31 16:42:42.087 -0800
-0.014145,-0.960068,0.249680,0.992104,2562.057601,2000-12-31 16:42:42.058 -0800
-0.020950,-0.947906,0.233536,0.976476,2562.028065,2000-12-31 16:42:42.028 -0800
-0.076447,-0.959518,0.207672,0.984707,2561.998587,2000-12-31 16:42:41.999 -0800
-0.094742,-0.940460,0.155380,0.957906,2561.969045,2000-12-31 16:42:41.969 -0800
-0.115707,-0.954346,0.207916,0.983561,2561.939503,2000-12-31 16:42:41.940 -0800
-0.104050,-0.959824,0.197678,0.985477,2561.909956,2000-12-31 16:42:41.910 -0800
-0.016739,-0.997299,0.251755,1.028721,2561.880419,2000-12-31 16:42:41.880 -0800
-0.109055,-0.992065,0.311401,1.045494,2561.850878,2000-12-31 16:42:41.851 -0800
-0.018677,-1.008835,0.287186,1.049082,2561.821337,2000-12-31 16:42:41.821 -0800
0.000076,-1.002411,0.309296,1.049043,2561.791798,2000-12-31 16:42:41.792 -0800
-0.265366,-0.996216,0.299683,1.073627,2561.762258,2000-12-31 16:42:41.762 -0800
0.001907,-0.984940,0.186020,1.002354,2561.732712,2000-12-31 16:42:41.733 -0800
0.172379,-1.044373,0.209763,1.079087,2561.703174,2000-12-31 16:42:41.703 -0800
0.198914,-1.045166,0.173782,1.078025,2561.673633,2000-12-31 16:42:41.674 -0800
-0.234253,-1.237991,0.147415,1.268554,2561.644093,2000-12-31 16:42:41.644 -0800
-0.166016,-0.904160,0.293457,0.964978,2561.614553,2000-12-31 16:42:41.615 -0800
0.260880,-1.237030,-0.181183,1.277156,2561.585012,2000-12-31 16:42:41.585 -0800
0.435959,-0.785736,0.464279,1.011433,2561.555476,2000-12-31 16:42:41.555 -0800
0.228088,-0.854477,0.531433,1.031783,2561.525934,2000-12-31 16:42:41.526 -0800
0.059479,-0.693192,0.631180,0.939383,2561.496394,2000-12-31 16:42:41.496 -0800
0.201218,-0.947266,0.574066,1.125768,2561.466854,2000-12-31 16:42:41.467 -0800
0.492371,-1.090424,0.447830,1.277499,2561.437314,2000-12-31 16:42:41.437 -0800
0.449371,-1.117554,0.537933,1.319179,2561.407774,2000-12-31 16:42:41.408 -0800
0.220032,-1.158981,0.580963,1.314979,2561.378234,2000-12-31 16:42:41.378 -0800
0.204803,-0.890488,0.512939,1.047864,2561.348690,2000-12-31 16:42:41.349 -0800
0.282043,-0.760696,0.467621,0.936417,2561.319154,2000-12-31 16:42:41.319 -0800
0.337067,-0.695267,0.430527,0.884513,2561.289614,2000-12-31 16:42:41.290 -0800
0.215836,-0.602814,0.485062,0.803277,2561.260073,2000-12-31 16:42:41.260 -0800
0.207611,-0.642944,0.420029,0.795553,2561.230533,2000-12-31 16:42:41.231 -0800
0.386459,-0.649841,0.411362,0.860734,2561.200994,2000-12-31 16:42:41.201 -0800
0.310059,-0.596481,0.390869,0.777628,2561.171454,2000-12-31 16:42:41.171 -0800
0.085953,-0.805466,0.343307,0.879786,2561.141917,2000-12-31 16:42:41.142 -0800
0.236923,-0.948959,0.621399,1.158789,2561.112378,2000-12-31 16:42:41.112 -0800
0.056519,-1.055283,0.612396,1.221411,2561.082838,2000-12-31 16:42:41.083 -0800
-0.063980,-1.194397,0.299667,1.233077,2561.053294,2000-12-31 16:42:41.053 -0800
-0.002960,-1.286819,-0.085114,1.289635,2561.023753,2000-12-31 16:42:41.024 -0800
0.100357,-1.289185,-0.055099,1.294258,2560.994213,2000-12-31 16:42:40.994 -0800
-0.020615,-1.225342,0.076630,1.227909,2560.964674,2000-12-31 16:42:40.965 -0800
-0.043106,-1.094849,0.251419,1.124172,2560.935136,2000-12-31 16:42:40.935 -0800
0.012421,-0.975281,0.288269,1.017067,2560.905598,2000-12-31 16:42:40.906 -0800
0.030289,-0.937790,0.293900,0.983232,2560.876062,2000-12-31 16:42:40.876 -0800
0.018066,-0.922470,0.313034,0.974304,2560.846526,2000-12-31 16:42:40.847 -0800
-0.008820,-0.931152,0.313766,0.982635,2560.816986,2000-12-31 16:42:40.817 -0800
0.044769,-0.935989,0.297958,0.983290,2560.787453,2000-12-31 16:42:40.787 -0800
0.048935,-0.941528,0.298706,0.988987,2560.757913,2000-12-31 16:42:40.758 -0800
0.015182,-0.947906,0.300720,0.994580,2560.728373,2000-12-31 16:42:40.728 -0800
0.013687,-0.931732,0.296097,0.977745,2560.698834,2000-12-31 16:42:40.699 -0800
-0.007034,-0.957962,0.281815,0.998579,2560.669294,2000-12-31 16:42:40.669 -0800
0.011337,-0.949234,0.245071,0.980425,2560.639758,2000-12-31 16:42:40.640 -0800
