x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.769882,-0.187195,1.477112,1.676192,4017.707167,2000-12-31 17:06:57.707 -0800
0.865707,0.227707,1.156693,1.462613,4017.677618,2000-12-31 17:06:57.678 -0800
1.780182,0.131897,1.341614,2.233019,4017.648072,2000-12-31 17:06:57.648 -0800
1.046051,-1.029114,1.377853,2.012903,4017.618524,2000-12-31 17:06:57.619 -0800
1.000198,-0.656769,1.119553,1.638640,4017.588976,2000-12-31 17:06:57.589 -0800
0.737106,-0.785797,0.653046,1.259870,4017.559431,2000-12-31 17:06:57.559 -0800
0.670792,-0.596863,0.725006,1.154054,4017.529887,2000-12-31 17:06:57.530 -0800
0.829483,-0.378082,0.478394,1.029490,4017.500337,2000-12-31 17:06:57.500 -0800
0.659760,-0.616882,0.819046,1.219288,4017.470799,2000-12-31 17:06:57.471 -0800
0.230255,-0.742844,1.260284,1.480929,4017.441255,2000-12-31 17:06:57.441 -0800
-0.424820,-0.940826,0.963043,1.411764,4017.411710,2000-12-31 17:06:57.412 -0800
-0.213943,-1.913849,1.016235,2.177458,4017.382165,2000-12-31 17:06:57.382 -0800
0.332535,-1.532898,0.491547,1.643768,4017.352619,2000-12-31 17:06:57.353 -0800
0.341568,-1.390533,-0.622238,1.561228,4017.323071,2000-12-31 17:06:57.323 -0800
-0.191406,-0.909805,-0.594894,1.103758,4017.293529,2000-12-31 17:06:57.294 -0800
-0.831726,-0.523148,-0.596085,1.149247,4017.263985,2000-12-31 17:06:57.264 -0800
-0.910919,-0.206268,-0.267792,0.971614,4017.234441,2000-12-31 17:06:57.234 -0800
-0.952805,-1.607666,-0.749908,2.013651,4017.204895,2000-12-31 17:06:57.205 -0800
-0.168427,-1.985626,-0.553848,2.068291,4017.175348,2000-12-31 17:06:57.175 -0800
0.083969,-2.702698,0.151428,2.708239,4017.145799,2000-12-31 17:06:57.146 -0800
0.623276,-1.613434,1.169281,2.087788,4017.116258,2000-12-31 17:06:57.116 -0800
0.349106,-1.709183,1.541260,2.327802,4017.086713,2000-12-31 17:06:57.087 -0800
0.571426,-1.269379,1.547729,2.081662,4017.057166,2000-12-31 17:06:57.057 -0800
2.442825,2.211700,0.740585,3.377496,4017.027620,2000-12-31 17:06:57.028 -0800
-1.336288,-7.399109,-1.594147,7.685947,4016.998077,2000-12-31 17:06:56.998 -0800
1.570023,0.291229,1.239166,2.021217,4016.968531,2000-12-31 17:06:56.969 -0800
1.958115,0.605133,1.568634,2.580894,4016.938992,2000-12-31 17:06:56.939 -0800
1.305649,-1.332382,1.383118,2.322278,4016.909446,2000-12-31 17:06:56.909 -0800
0.950333,-0.581528,1.374405,1.769264,4016.879899,2000-12-31 17:06:56.880 -0800
0.551682,-0.613754,0.683044,1.071259,4016.850353,2000-12-31 17:06:56.850 -0800
0.561768,-0.506500,0.735947,1.055340,4016.820854,2000-12-31 17:06:56.821 -0800
0.727722,-0.322830,0.533432,0.958305,4016.791302,2000-12-31 17:06:56.791 -0800
0.661179,-0.364136,0.812225,1.108811,4016.761760,2000-12-31 17:06:56.762 -0800
0.411148,-0.656830,1.155441,1.391227,4016.732213,2000-12-31 17:06:56.732 -0800
-0.519577,-0.950058,1.247299,1.651764,4016.702664,2000-12-31 17:06:56.703 -0800
-0.062408,-1.039200,0.770737,1.295325,4016.673122,2000-12-31 17:06:56.673 -0800
0.111145,-2.154434,1.110947,2.426549,4016.643582,2000-12-31 17:06:56.644 -0800
0.391251,-1.395447,-0.478027,1.526060,4016.614038,2000-12-31 17:06:56.614 -0800
0.030869,-1.109421,-0.419724,1.186564,4016.584495,2000-12-31 17:06:56.584 -0800
-0.481079,-0.623657,-0.611237,0.996993,4016.554950,2000-12-31 17:06:56.555 -0800
-0.886261,0.081619,-0.338409,0.952177,4016.525407,2000-12-31 17:06:56.525 -0800
-0.990479,-1.040024,-0.521576,1.527985,4016.495862,2000-12-31 17:06:56.496 -0800
-0.486588,-1.803589,-0.627457,1.970635,4016.466320,2000-12-31 17:06:56.466 -0800
-0.022354,-2.541122,-0.414459,2.574797,4016.436774,2000-12-31 17:06:56.437 -0800
0.400436,-2.124359,0.640030,2.254526,4016.407232,2000-12-31 17:06:56.407 -0800
0.657654,-1.163254,1.289398,1.856937,4016.377688,2000-12-31 17:06:56.378 -0800
0.565781,-2.206787,1.662842,2.820472,4016.348143,2000-12-31 17:06:56.348 -0800
0.519196,-1.239624,1.317947,1.882344,4016.318594,2000-12-31 17:06:56.319 -0800
3.315399,3.463974,2.543365,5.427679,4016.289048,2000-12-31 17:06:56.289 -0800
-3.311539,-4.958801,-1.318573,6.106933,4016.259498,2000-12-31 17:06:56.259 -0800
0.923904,0.086929,1.048828,1.400427,4016.229954,2000-12-31 17:06:56.230 -0800
2.069153,0.467148,1.431061,2.558819,4016.200410,2000-12-31 17:06:56.200 -0800
1.626312,-0.928299,1.396591,2.336043,4016.170868,2000-12-31 17:06:56.171 -0800
0.734848,-1.089096,1.212860,1.788061,4016.141323,2000-12-31 17:06:56.141 -0800
0.366745,-0.808960,0.811005,1.202766,4016.111782,2000-12-31 17:06:56.112 -0800
0.581146,-0.610031,0.909180,1.239547,4016.082239,2000-12-31 17:06:56.082 -0800
1.013748,-0.392242,0.535370,1.211677,4016.052695,2000-12-31 17:06:56.053 -0800
0.860947,-0.677505,0.920074,1.430657,4016.023151,2000-12-31 17:06:56.023 -0800
0.105545,-0.598770,1.244461,1.385045,4015.993605,2000-12-31 17:06:55.994 -0800
-0.653732,-0.805786,1.118774,1.525881,4015.964060,2000-12-31 17:06:55.964 -0800
-0.486908,-2.388336,1.246948,2.737902,4015.934517,2000-12-31 17:06:55.935 -0800
0.257797,-1.378372,0.275314,1.429044,4015.904976,2000-12-31 17:06:55.905 -0800
0.533066,-1.494476,-0.498489,1.663163,4015.875431,2000-12-31 17:06:55.875 -0800
-0.033707,-1.080292,-0.528275,1.203013,4015.845888,2000-12-31 17:06:55.846 -0800
-0.825394,-0.236252,-0.442886,0.966042,4015.816343,2000-12-31 17:06:55.816 -0800
-1.316086,-0.402893,-0.692657,1.540837,4015.786800,2000-12-31 17:06:55.787 -0800
-0.998459,-1.764923,-0.828476,2.190490,4015.757230,2000-12-31 17:06:55.757 -0800
0.042557,-2.105850,-0.670319,2.210372,4015.727708,2000-12-31 17:06:55.728 -0800
0.298752,-2.748062,0.001022,2.764254,4015.698165,2000-12-31 17:06:55.698 -0800
0.142120,-1.658478,1.196487,2.049958,4015.668621,2000-12-31 17:06:55.669 -0800
0.158737,-1.783340,1.560379,2.374928,4015.639075,2000-12-31 17:06:55.639 -0800
0.633835,-1.236603,1.821411,2.290954,4015.609527,2000-12-31 17:06:55.610 -0800
1.965118,2.249924,0.161240,2.991629,4015.579975,2000-12-31 17:06:55.580 -0800
-0.349243,-6.716782,-0.628326,6.755140,4015.550434,2000-12-31 17:06:55.550 -0800
1.257004,-0.090256,0.569183,1.382814,4015.520888,2000-12-31 17:06:55.521 -0800
1.466705,0.431564,1.243561,1.970765,4015.491342,2000-12-31 17:06:55.491 -0800
1.581284,-0.057770,1.448395,2.145144,4015.461794,2000-12-31 17:06:55.462 -0800
1.228317,-1.049133,1.237930,2.035170,4015.432245,2000-12-31 17:06:55.432 -0800
0.209549,-1.072678,0.873657,1.399223,4015.402699,2000-12-31 17:06:55.403 -0800
0.418015,-0.866791,0.875412,1.300926,4015.373152,2000-12-31 17:06:55.373 -0800
0.588837,-0.478134,0.663605,1.007825,4015.343606,2000-12-31 17:06:55.344 -0800
1.095184,-0.521545,0.669998,1.385762,4015.314060,2000-12-31 17:06:55.314 -0800
0.589325,-0.916641,1.071762,1.528466,4015.284516,2000-12-31 17:06:55.285 -0800
-0.310760,-0.791183,1.257172,1.517572,4015.254973,2000-12-31 17:06:55.255 -0800
-0.215607,-0.792603,0.794891,1.143047,4015.225428,2000-12-31 17:06:55.225 -0800
-0.419922,-2.155045,1.276855,2.539864,4015.195882,2000-12-31 17:06:55.196 -0800
0.307541,-1.197601,-0.251602,1.261798,4015.166336,2000-12-31 17:06:55.166 -0800
0.361115,-1.299789,-0.533279,1.450601,4015.136791,2000-12-31 17:06:55.137 -0800
-0.223053,-0.835968,-0.781769,1.166086,4015.107248,2000-12-31 17:06:55.107 -0800
-0.891983,0.084488,-0.358795,0.965146,4015.077700,2000-12-31 17:06:55.078 -0800
-1.086487,-0.944427,-0.856369,1.675042,4015.048155,2000-12-31 17:06:55.048 -0800
